Density,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,arc_length,Point ID,vtkValidPointMask
0.997564,0.5,0.096,0,0.509133,17.8631,0.899222,0.0376564,0,0.90001,0.096,96,1
0.997564,0.5,0.097,0,0.509322,17.8631,0.899222,0.0376564,0,0.90001,0.097,97,1
0.997564,0.5,0.098,0,0.509513,17.8631,0.899222,0.0376564,0,0.90001,0.098,98,1
0.997564,0.5,0.099,0,0.509707,17.8631,0.899222,0.0376564,0,0.90001,0.099,99,1
0.997564,0.5,0.1,0,0.509902,17.8631,0.899222,0.0376564,0,0.90001,0.1,100,1
0.997564,0.5,0.101,0,0.510099,17.8631,0.899222,0.0376564,0,0.90001,0.101,101,1
0.997564,0.5,0.102,0,0.510298,17.8631,0.899222,0.0376564,0,0.90001,0.102,102,1
0.997981,0.5,0.103,0,0.510499,17.8634,0.931237,0.0407675,0,0.932129,0.103,103,1
0.997981,0.5,0.104,0,0.510701,17.8634,0.931237,0.0407675,0,0.932129,0.104,104,1
0.997981,0.5,0.105,0,0.510906,17.8634,0.931237,0.0407675,0,0.932129,0.105,105,1
0.997981,0.5,0.106,0,0.511113,17.8634,0.931237,0.0407675,0,0.932129,0.106,106,1
0.997981,0.5,0.107,0,0.511321,17.8634,0.931237,0.0407675,0,0.932129,0.107,107,1
0.997981,0.5,0.108,0,0.511531,17.8634,0.931237,0.0407675,0,0.932129,0.108,108,1
0.997981,0.5,0.109,0,0.511743,17.8634,0.931237,0.0407675,0,0.932129,0.109,109,1
0.997981,0.5,0.11,0,0.511957,17.8634,0.931237,0.0407675,0,0.932129,0.11,110,1
0.998361,0.5,0.111,0,0.512173,17.8637,0.957948,0.0435319,0,0.958936,0.111,111,1
0.998361,0.5,0.112,0,0.51239,17.8637,0.957948,0.0435319,0,0.958936,0.112,112,1
0.998361,0.5,0.113,0,0.51261,17.8637,0.957948,0.0435319,0,0.958936,0.113,113,1
0.998361,0.5,0.114,0,0.512831,17.8637,0.957948,0.0435319,0,0.958936,0.114,114,1
0.998361,0.5,0.115,0,0.513055,17.8637,0.957948,0.0435319,0,0.958936,0.115,115,1
0.998361,0.5,0.116,0,0.51328,17.8637,0.957948,0.0435319,0,0.958936,0.116,116,1
0.998361,0.5,0.117,0,0.513507,17.8637,0.957948,0.0435319,0,0.958936,0.117,117,1
0.998361,0.5,0.118,0,0.513735,17.8637,0.957948,0.0435319,0,0.958936,0.118,118,1
0.998699,0.5,0.119,0,0.513966,17.8641,0.979583,0.0459011,0,0.980658,0.119,119,1
0.998699,0.5,0.12,0,0.514198,17.8641,0.979583,0.0459011,0,0.980658,0.12,120,1
0.998699,0.5,0.121,0,0.514433,17.8641,0.979583,0.0459011,0,0.980658,0.121,121,1
0.998699,0.5,0.122,0,0.514669,17.8641,0.979583,0.0459011,0,0.980658,0.122,122,1
0.998699,0.5,0.123,0,0.514907,17.8641,0.979583,0.0459011,0,0.980658,0.123,123,1
0.998699,0.5,0.124,0,0.515147,17.8641,0.979583,0.0459011,0,0.980658,0.124,124,1
0.998699,0.5,0.125,0,0.515388,17.8641,0.979583,0.0459011,0,0.980658,0.125,125,1
0.998699,0.5,0.126,0,0.515632,17.8641,0.979583,0.0459011,0,0.980658,0.126,126,1
0.998992,0.5,0.127,0,0.515877,17.8645,0.996532,0.0478507,0,0.99768,0.127,127,1
0.998992,0.5,0.128,0,0.516124,17.8645,0.996532,0.0478507,0,0.99768,0.128,128,1
0.998992,0.5,0.129,0,0.516373,17.8645,0.996532,0.0478507,0,0.99768,0.129,129,1
0.998992,0.5,0.13,0,0.516624,17.8645,0.996532,0.0478507,0,0.99768,0.13,130,1
0.998992,0.5,0.131,0,0.516876,17.8645,0.996532,0.0478507,0,0.99768,0.131,131,1
0.998992,0.5,0.132,0,0.517131,17.8645,0.996532,0.0478507,0,0.99768,0.132,132,1
0.998992,0.5,0.133,0,0.517387,17.8645,0.996532,0.0478507,0,0.99768,0.133,133,1
0.998992,0.5,0.134,0,0.517645,17.8645,0.996532,0.0478507,0,0.99768,0.134,134,1
0.999242,0.5,0.135,0,0.517904,17.8648,1.00931,0.049381,0,1.01051,0.135,135,1
0.999242,0.5,0.136,0,0.518166,17.8648,1.00931,0.049381,0,1.01051,0.136,136,1
0.999242,0.5,0.137,0,0.518429,17.8648,1.00931,0.049381,0,1.01051,0.137,137,1
0.999242,0.5,0.138,0,0.518695,17.8648,1.00931,0.049381,0,1.01051,0.138,138,1
0.999242,0.5,0.139,0,0.518961,17.8648,1.00931,0.049381,0,1.01051,0.139,139,1
0.999242,0.5,0.14,0,0.51923,17.8648,1.00931,0.049381,0,1.01051,0.14,140,1
0.999242,0.5,0.141,0,0.519501,17.8648,1.00931,0.049381,0,1.01051,0.141,141,1
0.999242,0.5,0.142,0,0.519773,17.8648,1.00931,0.049381,0,1.01051,0.142,142,1
0.999448,0.5,0.143,0,0.520047,17.8652,1.0185,0.0505152,0,1.01975,0.143,143,1
0.999448,0.5,0.144,0,0.520323,17.8652,1.0185,0.0505152,0,1.01975,0.144,144,1
0.999448,0.5,0.145,0,0.520601,17.8652,1.0185,0.0505152,0,1.01975,0.145,145,1
0.999448,0.5,0.146,0,0.52088,17.8652,1.0185,0.0505152,0,1.01975,0.146,146,1
0.999448,0.5,0.147,0,0.521161,17.8652,1.0185,0.0505152,0,1.01975,0.147,147,1
0.999448,0.5,0.148,0,0.521444,17.8652,1.0185,0.0505152,0,1.01975,0.148,148,1
0.999448,0.5,0.149,0,0.521729,17.8652,1.0185,0.0505152,0,1.01975,0.149,149,1
0.999448,0.5,0.15,0,0.522015,17.8652,1.0185,0.0505152,0,1.01975,0.15,150,1
0.999616,0.5,0.151,0,0.522304,17.8657,1.02471,0.0512944,0,1.02599,0.151,151,1
0.999616,0.5,0.152,0,0.522594,17.8657,1.02471,0.0512944,0,1.02599,0.152,152,1
0.999616,0.5,0.153,0,0.522885,17.8657,1.02471,0.0512944,0,1.02599,0.153,153,1
0.999616,0.5,0.154,0,0.523179,17.8657,1.02471,0.0512944,0,1.02599,0.154,154,1
0.999616,0.5,0.155,0,0.523474,17.8657,1.02471,0.0512944,0,1.02599,0.155,155,1
0.999616,0.5,0.156,0,0.523771,17.8657,1.02471,0.0512944,0,1.02599,0.156,156,1
0.999616,0.5,0.157,0,0.52407,17.8657,1.02471,0.0512944,0,1.02599,0.157,157,1
0.999616,0.5,0.158,0,0.52437,17.8657,1.02471,0.0512944,0,1.02599,0.158,158,1
0.999616,0.5,0.159,0,0.524672,17.8657,1.02471,0.0512944,0,1.02599,0.159,159,1
0.999749,0.5,0.16,0,0.524976,17.8661,1.02855,0.0517708,0,1.02985,0.16,160,1
0.999749,0.5,0.161,0,0.525282,17.8661,1.02855,0.0517708,0,1.02985,0.161,161,1
0.999749,0.5,0.162,0,0.525589,17.8661,1.02855,0.0517708,0,1.02985,0.162,162,1
0.999749,0.5,0.163,0,0.525898,17.8661,1.02855,0.0517708,0,1.02985,0.163,163,1
0.999749,0.5,0.164,0,0.526209,17.8661,1.02855,0.0517708,0,1.02985,0.164,164,1
0.999749,0.5,0.165,0,0.526522,17.8661,1.02855,0.0517708,0,1.02985,0.165,165,1
0.999749,0.5,0.166,0,0.526836,17.8661,1.02855,0.0517708,0,1.02985,0.166,166,1
0.999749,0.5,0.167,0,0.527152,17.8661,1.02855,0.0517708,0,1.02985,0.167,167,1
0.999848,0.5,0.168,0,0.527469,17.8664,1.03059,0.0519746,0,1.0319,0.168,168,1
0.999848,0.5,0.169,0,0.527789,17.8664,1.03059,0.0519746,0,1.0319,0.169,169,1
0.999848,0.5,0.17,0,0.52811,17.8664,1.03059,0.0519746,0,1.0319,0.17,170,1
0.999848,0.5,0.171,0,0.528433,17.8664,1.03059,0.0519746,0,1.0319,0.171,171,1
0.999848,0.5,0.172,0,0.528757,17.8664,1.03059,0.0519746,0,1.0319,0.172,172,1
0.999848,0.5,0.173,0,0.529083,17.8664,1.03059,0.0519746,0,1.0319,0.173,173,1
0.999848,0.5,0.174,0,0.529411,17.8664,1.03059,0.0519746,0,1.0319,0.174,174,1
0.999848,0.5,0.175,0,0.529741,17.8664,1.03059,0.0519746,0,1.0319,0.175,175,1
0.999848,0.5,0.176,0,0.530072,17.8664,1.03059,0.0519746,0,1.0319,0.176,176,1
0.999928,0.5,0.177,0,0.530405,17.8669,1.03138,0.051968,0,1.03269,0.177,177,1
0.999928,0.5,0.178,0,0.530739,17.8669,1.03138,0.051968,0,1.03269,0.178,178,1
0.999928,0.5,0.179,0,0.531075,17.8669,1.03138,0.051968,0,1.03269,0.179,179,1
0.999928,0.5,0.18,0,0.531413,17.8669,1.03138,0.051968,0,1.03269,0.18,180,1
0.999928,0.5,0.181,0,0.531753,17.8669,1.03138,0.051968,0,1.03269,0.181,181,1
0.999928,0.5,0.182,0,0.532094,17.8669,1.03138,0.051968,0,1.03269,0.182,182,1
0.999928,0.5,0.183,0,0.532437,17.8669,1.03138,0.051968,0,1.03269,0.183,183,1
0.999928,0.5,0.184,0,0.532781,17.8669,1.03138,0.051968,0,1.03269,0.184,184,1
0.999928,0.5,0.185,0,0.533128,17.8669,1.03138,0.051968,0,1.03269,0.185,185,1
0.999987,0.5,0.186,0,0.533475,17.8673,1.03145,0.051829,0,1.03276,0.186,186,1
0.999987,0.5,0.187,0,0.533825,17.8673,1.03145,0.051829,0,1.03276,0.187,187,1
0.999987,0.5,0.188,0,0.534176,17.8673,1.03145,0.051829,0,1.03276,0.188,188,1
0.999987,0.5,0.189,0,0.534529,17.8673,1.03145,0.051829,0,1.03276,0.189,189,1
0.999987,0.5,0.19,0,0.534883,17.8673,1.03145,0.051829,0,1.03276,0.19,190,1
0.999987,0.5,0.191,0,0.535239,17.8673,1.03145,0.051829,0,1.03276,0.191,191,1
0.999987,0.5,0.192,0,0.535597,17.8673,1.03145,0.051829,0,1.03276,0.192,192,1
0.999987,0.5,0.193,0,0.535956,17.8673,1.03145,0.051829,0,1.03276,0.193,193,1
0.999987,0.5,0.194,0,0.536317,17.8673,1.03145,0.051829,0,1.03276,0.194,194,1
0.999987,0.5,0.195,0,0.53668,17.8673,1.03145,0.051829,0,1.03276,0.195,195,1
1.00003,0.5,0.196,0,0.537044,17.8677,1.03123,0.0516007,0,1.03252,0.196,196,1
1.00003,0.5,0.197,0,0.53741,17.8677,1.03123,0.0516007,0,1.03252,0.197,197,1
1.00003,0.5,0.198,0,0.537777,17.8677,1.03123,0.0516007,0,1.03252,0.198,198,1
1.00003,0.5,0.199,0,0.538146,17.8677,1.03123,0.0516007,0,1.03252,0.199,199,1
1.00003,0.5,0.2,0,0.538516,17.8677,1.03123,0.0516007,0,1.03252,0.2,200,1
1.00003,0.5,0.201,0,0.538889,17.8677,1.03123,0.0516007,0,1.03252,0.201,201,1
1.00003,0.5,0.202,0,0.539262,17.8677,1.03123,0.0516007,0,1.03252,0.202,202,1
1.00003,0.5,0.203,0,0.539638,17.8677,1.03123,0.0516007,0,1.03252,0.203,203,1
1.00003,0.5,0.204,0,0.540015,17.8677,1.03123,0.0516007,0,1.03252,0.204,204,1
1.00007,0.5,0.205,0,0.540393,17.8681,1.03081,0.0513233,0,1.03209,0.205,205,1
1.00007,0.5,0.206,0,0.540774,17.8681,1.03081,0.0513233,0,1.03209,0.206,206,1
1.00007,0.5,0.207,0,0.541155,17.8681,1.03081,0.0513233,0,1.03209,0.207,207,1
1.00007,0.5,0.208,0,0.541539,17.8681,1.03081,0.0513233,0,1.03209,0.208,208,1
1.00007,0.5,0.209,0,0.541923,17.8681,1.03081,0.0513233,0,1.03209,0.209,209,1
1.00007,0.5,0.21,0,0.54231,17.8681,1.03081,0.0513233,0,1.03209,0.21,210,1
1.00007,0.5,0.211,0,0.542698,17.8681,1.03081,0.0513233,0,1.03209,0.211,211,1
1.00007,0.5,0.212,0,0.543087,17.8681,1.03081,0.0513233,0,1.03209,0.212,212,1
1.00007,0.5,0.213,0,0.543479,17.8681,1.03081,0.0513233,0,1.03209,0.213,213,1
1.00007,0.5,0.214,0,0.543871,17.8681,1.03081,0.0513233,0,1.03209,0.214,214,1
1.00009,0.5,0.215,0,0.544266,17.8685,1.03028,0.0510138,0,1.03154,0.215,215,1
1.00009,0.5,0.216,0,0.544661,17.8685,1.03028,0.0510138,0,1.03154,0.216,216,1
1.00009,0.5,0.217,0,0.545059,17.8685,1.03028,0.0510138,0,1.03154,0.217,217,1
1.00009,0.5,0.218,0,0.545458,17.8685,1.03028,0.0510138,0,1.03154,0.218,218,1
1.00009,0.5,0.219,0,0.545858,17.8685,1.03028,0.0510138,0,1.03154,0.219,219,1
1.00009,0.5,0.22,0,0.54626,17.8685,1.03028,0.0510138,0,1.03154,0.22,220,1
1.00009,0.5,0.221,0,0.546664,17.8685,1.03028,0.0510138,0,1.03154,0.221,221,1
1.00009,0.5,0.222,0,0.547069,17.8685,1.03028,0.0510138,0,1.03154,0.222,222,1
1.00009,0.5,0.223,0,0.547475,17.8685,1.03028,0.0510138,0,1.03154,0.223,223,1
1.00012,0.5,0.224,0,0.547883,17.8689,1.02971,0.050684,0,1.03096,0.224,224,1
1.00012,0.5,0.225,0,0.548293,17.8689,1.02971,0.050684,0,1.03096,0.225,225,1
1.00012,0.5,0.226,0,0.548704,17.8689,1.02971,0.050684,0,1.03096,0.226,226,1
1.00012,0.5,0.227,0,0.549117,17.8689,1.02971,0.050684,0,1.03096,0.227,227,1
1.00012,0.5,0.228,0,0.549531,17.8689,1.02971,0.050684,0,1.03096,0.228,228,1
1.00012,0.5,0.229,0,0.549946,17.8689,1.02971,0.050684,0,1.03096,0.229,229,1
1.00012,0.5,0.23,0,0.550364,17.8689,1.02971,0.050684,0,1.03096,0.23,230,1
1.00012,0.5,0.231,0,0.550782,17.8689,1.02971,0.050684,0,1.03096,0.231,231,1
1.00012,0.5,0.232,0,0.551202,17.8689,1.02971,0.050684,0,1.03096,0.232,232,1
1.00012,0.5,0.233,0,0.551624,17.8689,1.02971,0.050684,0,1.03096,0.233,233,1
1.00014,0.5,0.234,0,0.552047,17.8693,1.02914,0.0503411,0,1.03037,0.234,234,1
1.00014,0.5,0.235,0,0.552472,17.8693,1.02914,0.0503411,0,1.03037,0.235,235,1
1.00014,0.5,0.236,0,0.552898,17.8693,1.02914,0.0503411,0,1.03037,0.236,236,1
1.00014,0.5,0.237,0,0.553325,17.8693,1.02914,0.0503411,0,1.03037,0.237,237,1
1.00014,0.5,0.238,0,0.553754,17.8693,1.02914,0.0503411,0,1.03037,0.238,238,1
1.00014,0.5,0.239,0,0.554185,17.8693,1.02914,0.0503411,0,1.03037,0.239,239,1
1.00014,0.5,0.24,0,0.554617,17.8693,1.02914,0.0503411,0,1.03037,0.24,240,1
1.00014,0.5,0.241,0,0.55505,17.8693,1.02914,0.0503411,0,1.03037,0.241,241,1
1.00014,0.5,0.242,0,0.555485,17.8693,1.02914,0.0503411,0,1.03037,0.242,242,1
1.00014,0.5,0.243,0,0.555922,17.8693,1.02914,0.0503411,0,1.03037,0.243,243,1
1.00014,0.5,0.244,0,0.55636,17.8693,1.02914,0.0503411,0,1.03037,0.244,244,1
1.00015,0.5,0.245,0,0.556799,17.8697,1.02859,0.049989,0,1.02981,0.245,245,1
1.00015,0.5,0.246,0,0.55724,17.8697,1.02859,0.049989,0,1.02981,0.246,246,1
1.00015,0.5,0.247,0,0.557682,17.8697,1.02859,0.049989,0,1.02981,0.247,247,1
1.00015,0.5,0.248,0,0.558125,17.8697,1.02859,0.049989,0,1.02981,0.248,248,1
1.00015,0.5,0.249,0,0.558571,17.8697,1.02859,0.049989,0,1.02981,0.249,249,1
1.00015,0.5,0.25,0,0.559017,17.8697,1.02859,0.049989,0,1.02981,0.25,250,1
1.00015,0.5,0.251,0,0.559465,17.8697,1.02859,0.049989,0,1.02981,0.251,251,1
1.00015,0.5,0.252,0,0.559914,17.8697,1.02859,0.049989,0,1.02981,0.252,252,1
1.00015,0.5,0.253,0,0.560365,17.8697,1.02859,0.049989,0,1.02981,0.253,253,1
1.00015,0.5,0.254,0,0.560817,17.8697,1.02859,0.049989,0,1.02981,0.254,254,1
1.00017,0.5,0.255,0,0.561271,17.8701,1.02807,0.0496293,0,1.02927,0.255,255,1
1.00017,0.5,0.256,0,0.561726,17.8701,1.02807,0.0496293,0,1.02927,0.256,256,1
1.00017,0.5,0.257,0,0.562182,17.8701,1.02807,0.0496293,0,1.02927,0.257,257,1
1.00017,0.5,0.258,0,0.56264,17.8701,1.02807,0.0496293,0,1.02927,0.258,258,1
1.00017,0.5,0.259,0,0.563099,17.8701,1.02807,0.0496293,0,1.02927,0.259,259,1
1.00017,0.5,0.26,0,0.56356,17.8701,1.02807,0.0496293,0,1.02927,0.26,260,1
1.00017,0.5,0.261,0,0.564022,17.8701,1.02807,0.0496293,0,1.02927,0.261,261,1
1.00017,0.5,0.262,0,0.564486,17.8701,1.02807,0.0496293,0,1.02927,0.262,262,1
1.00017,0.5,0.263,0,0.56495,17.8701,1.02807,0.0496293,0,1.02927,0.263,263,1
1.00017,0.5,0.264,0,0.565417,17.8701,1.02807,0.0496293,0,1.02927,0.264,264,1
1.00017,0.5,0.265,0,0.565884,17.8701,1.02807,0.0496293,0,1.02927,0.265,265,1
1.00019,0.5,0.266,0,0.566353,17.8705,1.02757,0.0492621,0,1.02875,0.266,266,1
1.00019,0.5,0.267,0,0.566824,17.8705,1.02757,0.0492621,0,1.02875,0.267,267,1
1.00019,0.5,0.268,0,0.567295,17.8705,1.02757,0.0492621,0,1.02875,0.268,268,1
1.00019,0.5,0.269,0,0.567768,17.8705,1.02757,0.0492621,0,1.02875,0.269,269,1
1.00019,0.5,0.27,0,0.568243,17.8705,1.02757,0.0492621,0,1.02875,0.27,270,1
