Density,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,arc_length,Point ID,vtkValidPointMask
0.997745,0.3,0.079,0,0.310227,17.8668,0.896807,0.048681,0,0.898127,0.079,79,1
0.997745,0.3,0.08,0,0.310483,17.8668,0.896807,0.048681,0,0.898127,0.08,80,1
0.997745,0.3,0.081,0,0.310743,17.8668,0.896807,0.048681,0,0.898127,0.081,81,1
0.998236,0.3,0.082,0,0.311005,17.8674,0.933514,0.0532672,0,0.935033,0.082,82,1
0.998236,0.3,0.083,0,0.31127,17.8674,0.933514,0.0532672,0,0.935033,0.083,83,1
0.998236,0.3,0.084,0,0.311538,17.8674,0.933514,0.0532672,0,0.935033,0.084,84,1
0.998236,0.3,0.085,0,0.311809,17.8674,0.933514,0.0532672,0,0.935033,0.085,85,1
0.998236,0.3,0.086,0,0.312083,17.8674,0.933514,0.0532672,0,0.935033,0.086,86,1
0.998236,0.3,0.087,0,0.31236,17.8674,0.933514,0.0532672,0,0.935033,0.087,87,1
0.998236,0.3,0.088,0,0.31264,17.8674,0.933514,0.0532672,0,0.935033,0.088,88,1
0.998672,0.3,0.089,0,0.312923,17.868,0.962644,0.0571268,0,0.964338,0.089,89,1
0.998672,0.3,0.09,0,0.313209,17.868,0.962644,0.0571268,0,0.964338,0.09,90,1
0.998672,0.3,0.091,0,0.313498,17.868,0.962644,0.0571268,0,0.964338,0.091,91,1
0.998672,0.3,0.092,0,0.31379,17.868,0.962644,0.0571268,0,0.964338,0.092,92,1
0.998672,0.3,0.093,0,0.314084,17.868,0.962644,0.0571268,0,0.964338,0.093,93,1
0.998672,0.3,0.094,0,0.314382,17.868,0.962644,0.0571268,0,0.964338,0.094,94,1
0.998672,0.3,0.095,0,0.314682,17.868,0.962644,0.0571268,0,0.964338,0.095,95,1
0.999048,0.3,0.096,0,0.314986,17.8687,0.984863,0.0602038,0,0.986701,0.096,96,1
0.999048,0.3,0.097,0,0.315292,17.8687,0.984863,0.0602038,0,0.986701,0.097,97,1
0.999048,0.3,0.098,0,0.315601,17.8687,0.984863,0.0602038,0,0.986701,0.098,98,1
0.999048,0.3,0.099,0,0.315913,17.8687,0.984863,0.0602038,0,0.986701,0.099,99,1
0.999048,0.3,0.1,0,0.316228,17.8687,0.984863,0.0602038,0,0.986701,0.1,100,1
0.999048,0.3,0.101,0,0.316545,17.8687,0.984863,0.0602038,0,0.986701,0.101,101,1
0.999048,0.3,0.102,0,0.316866,17.8687,0.984863,0.0602038,0,0.986701,0.102,102,1
0.999362,0.3,0.103,0,0.317189,17.8694,1.00105,0.0625081,0,1.003,0.103,103,1
0.999362,0.3,0.104,0,0.317515,17.8694,1.00105,0.0625081,0,1.003,0.104,104,1
0.999362,0.3,0.105,0,0.317844,17.8694,1.00105,0.0625081,0,1.003,0.105,105,1
0.999362,0.3,0.106,0,0.318176,17.8694,1.00105,0.0625081,0,1.003,0.106,106,1
0.999362,0.3,0.107,0,0.318511,17.8694,1.00105,0.0625081,0,1.003,0.107,107,1
0.999362,0.3,0.108,0,0.318848,17.8694,1.00105,0.0625081,0,1.003,0.108,108,1
0.999362,0.3,0.109,0,0.319188,17.8694,1.00105,0.0625081,0,1.003,0.109,109,1
0.999362,0.3,0.11,0,0.319531,17.8694,1.00105,0.0625081,0,1.003,0.11,110,1
0.999617,0.3,0.111,0,0.319877,17.8701,1.0122,0.0641045,0,1.01423,0.111,111,1
0.999617,0.3,0.112,0,0.320225,17.8701,1.0122,0.0641045,0,1.01423,0.112,112,1
0.999617,0.3,0.113,0,0.320576,17.8701,1.0122,0.0641045,0,1.01423,0.113,113,1
0.999617,0.3,0.114,0,0.32093,17.8701,1.0122,0.0641045,0,1.01423,0.114,114,1
0.999617,0.3,0.115,0,0.321286,17.8701,1.0122,0.0641045,0,1.01423,0.115,115,1
0.999617,0.3,0.116,0,0.321646,17.8701,1.0122,0.0641045,0,1.01423,0.116,116,1
0.999617,0.3,0.117,0,0.322008,17.8701,1.0122,0.0641045,0,1.01423,0.117,117,1
0.999617,0.3,0.118,0,0.322372,17.8701,1.0122,0.0641045,0,1.01423,0.118,118,1
0.999819,0.3,0.119,0,0.32274,17.8709,1.01928,0.0650975,0,1.02135,0.119,119,1
0.999819,0.3,0.12,0,0.32311,17.8709,1.01928,0.0650975,0,1.02135,0.12,120,1
0.999819,0.3,0.121,0,0.323483,17.8709,1.01928,0.0650975,0,1.02135,0.121,121,1
0.999819,0.3,0.122,0,0.323858,17.8709,1.01928,0.0650975,0,1.02135,0.122,122,1
0.999819,0.3,0.123,0,0.324236,17.8709,1.01928,0.0650975,0,1.02135,0.123,123,1
0.999819,0.3,0.124,0,0.324617,17.8709,1.01928,0.0650975,0,1.02135,0.124,124,1
0.999819,0.3,0.125,0,0.325,17.8709,1.01928,0.0650975,0,1.02135,0.125,125,1
0.999819,0.3,0.126,0,0.325386,17.8709,1.01928,0.0650975,0,1.02135,0.126,126,1
0.999969,0.3,0.127,0,0.325774,17.8714,1.02321,0.0655434,0,1.02531,0.127,127,1
0.999969,0.3,0.128,0,0.326166,17.8714,1.02321,0.0655434,0,1.02531,0.128,128,1
0.999969,0.3,0.129,0,0.326559,17.8714,1.02321,0.0655434,0,1.02531,0.129,129,1
0.999969,0.3,0.13,0,0.326956,17.8714,1.02321,0.0655434,0,1.02531,0.13,130,1
0.999969,0.3,0.131,0,0.327355,17.8714,1.02321,0.0655434,0,1.02531,0.131,131,1
0.999969,0.3,0.132,0,0.327756,17.8714,1.02321,0.0655434,0,1.02531,0.132,132,1
0.999969,0.3,0.133,0,0.32816,17.8714,1.02321,0.0655434,0,1.02531,0.133,133,1
0.999969,0.3,0.134,0,0.328567,17.8714,1.02321,0.0655434,0,1.02531,0.134,134,1
1.00009,0.3,0.135,0,0.328976,17.8723,1.02491,0.0655636,0,1.02701,0.135,135,1
1.00009,0.3,0.136,0,0.329387,17.8723,1.02491,0.0655636,0,1.02701,0.136,136,1
1.00009,0.3,0.137,0,0.329801,17.8723,1.02491,0.0655636,0,1.02701,0.137,137,1
1.00009,0.3,0.138,0,0.330218,17.8723,1.02491,0.0655636,0,1.02701,0.138,138,1
1.00009,0.3,0.139,0,0.330637,17.8723,1.02491,0.0655636,0,1.02701,0.139,139,1
1.00009,0.3,0.14,0,0.331059,17.8723,1.02491,0.0655636,0,1.02701,0.14,140,1
1.00009,0.3,0.141,0,0.331483,17.8723,1.02491,0.0655636,0,1.02701,0.141,141,1
1.00009,0.3,0.142,0,0.33191,17.8723,1.02491,0.0655636,0,1.02701,0.142,142,1
1.00018,0.3,0.143,0,0.332339,17.8729,1.02528,0.0653148,0,1.02735,0.143,143,1
1.00018,0.3,0.144,0,0.33277,17.8729,1.02528,0.0653148,0,1.02735,0.144,144,1
1.00018,0.3,0.145,0,0.333204,17.8729,1.02528,0.0653148,0,1.02735,0.145,145,1
1.00018,0.3,0.146,0,0.333641,17.8729,1.02528,0.0653148,0,1.02735,0.146,146,1
1.00018,0.3,0.147,0,0.334079,17.8729,1.02528,0.0653148,0,1.02735,0.147,147,1
1.00018,0.3,0.148,0,0.334521,17.8729,1.02528,0.0653148,0,1.02735,0.148,148,1
1.00018,0.3,0.149,0,0.334964,17.8729,1.02528,0.0653148,0,1.02735,0.149,149,1
1.00018,0.3,0.15,0,0.33541,17.8729,1.02528,0.0653148,0,1.02735,0.15,150,1
1.00025,0.3,0.151,0,0.335859,17.8737,1.02505,0.0648804,0,1.0271,0.151,151,1
1.00025,0.3,0.152,0,0.336309,17.8737,1.02505,0.0648804,0,1.0271,0.152,152,1
1.00025,0.3,0.153,0,0.336763,17.8737,1.02505,0.0648804,0,1.0271,0.153,153,1
1.00025,0.3,0.154,0,0.337218,17.8737,1.02505,0.0648804,0,1.0271,0.154,154,1
1.00025,0.3,0.155,0,0.337676,17.8737,1.02505,0.0648804,0,1.0271,0.155,155,1
1.00025,0.3,0.156,0,0.338136,17.8737,1.02505,0.0648804,0,1.0271,0.156,156,1
1.00025,0.3,0.157,0,0.338599,17.8737,1.02505,0.0648804,0,1.0271,0.157,157,1
1.00025,0.3,0.158,0,0.339063,17.8737,1.02505,0.0648804,0,1.0271,0.158,158,1
1.00025,0.3,0.159,0,0.339531,17.8737,1.02505,0.0648804,0,1.0271,0.159,159,1
1.00031,0.3,0.16,0,0.34,17.8744,1.02445,0.0643366,0,1.02647,0.16,160,1
1.00031,0.3,0.161,0,0.340472,17.8744,1.02445,0.0643366,0,1.02647,0.161,161,1
1.00031,0.3,0.162,0,0.340946,17.8744,1.02445,0.0643366,0,1.02647,0.162,162,1
1.00031,0.3,0.163,0,0.341422,17.8744,1.02445,0.0643366,0,1.02647,0.163,163,1
1.00031,0.3,0.164,0,0.341901,17.8744,1.02445,0.0643366,0,1.02647,0.164,164,1
1.00031,0.3,0.165,0,0.342381,17.8744,1.02445,0.0643366,0,1.02647,0.165,165,1
1.00031,0.3,0.166,0,0.342864,17.8744,1.02445,0.0643366,0,1.02647,0.166,166,1
1.00031,0.3,0.167,0,0.34335,17.8744,1.02445,0.0643366,0,1.02647,0.167,167,1
1.00035,0.3,0.168,0,0.343837,17.8751,1.02366,0.0637173,0,1.02564,0.168,168,1
1.00035,0.3,0.169,0,0.344327,17.8751,1.02366,0.0637173,0,1.02564,0.169,169,1
1.00035,0.3,0.17,0,0.344819,17.8751,1.02366,0.0637173,0,1.02564,0.17,170,1
1.00035,0.3,0.171,0,0.345313,17.8751,1.02366,0.0637173,0,1.02564,0.171,171,1
1.00035,0.3,0.172,0,0.345809,17.8751,1.02366,0.0637173,0,1.02564,0.172,172,1
1.00035,0.3,0.173,0,0.346308,17.8751,1.02366,0.0637173,0,1.02564,0.173,173,1
1.00035,0.3,0.174,0,0.346808,17.8751,1.02366,0.0637173,0,1.02564,0.174,174,1
1.00035,0.3,0.175,0,0.347311,17.8751,1.02366,0.0637173,0,1.02564,0.175,175,1
1.00035,0.3,0.176,0,0.347816,17.8751,1.02366,0.0637173,0,1.02564,0.176,176,1
1.00038,0.3,0.177,0,0.348323,17.8757,1.0228,0.0630519,0,1.02474,0.177,177,1
1.00038,0.3,0.178,0,0.348832,17.8757,1.0228,0.0630519,0,1.02474,0.178,178,1
1.00038,0.3,0.179,0,0.349344,17.8757,1.0228,0.0630519,0,1.02474,0.179,179,1
1.00038,0.3,0.18,0,0.349857,17.8757,1.0228,0.0630519,0,1.02474,0.18,180,1
1.00038,0.3,0.181,0,0.350373,17.8757,1.0228,0.0630519,0,1.02474,0.181,181,1
1.00038,0.3,0.182,0,0.35089,17.8757,1.0228,0.0630519,0,1.02474,0.182,182,1
1.00038,0.3,0.183,0,0.35141,17.8757,1.0228,0.0630519,0,1.02474,0.183,183,1
1.00038,0.3,0.184,0,0.351932,17.8757,1.0228,0.0630519,0,1.02474,0.184,184,1
1.00038,0.3,0.185,0,0.352456,17.8757,1.0228,0.0630519,0,1.02474,0.185,185,1
1.00041,0.3,0.186,0,0.352982,17.8764,1.02196,0.0623606,0,1.02386,0.186,186,1
1.00041,0.3,0.187,0,0.35351,17.8764,1.02196,0.0623606,0,1.02386,0.187,187,1
1.00041,0.3,0.188,0,0.35404,17.8764,1.02196,0.0623606,0,1.02386,0.188,188,1
1.00041,0.3,0.189,0,0.354572,17.8764,1.02196,0.0623606,0,1.02386,0.189,189,1
1.00041,0.3,0.19,0,0.355106,17.8764,1.02196,0.0623606,0,1.02386,0.19,190,1
1.00041,0.3,0.191,0,0.355642,17.8764,1.02196,0.0623606,0,1.02386,0.191,191,1
1.00041,0.3,0.192,0,0.35618,17.8764,1.02196,0.0623606,0,1.02386,0.192,192,1
1.00041,0.3,0.193,0,0.35672,17.8764,1.02196,0.0623606,0,1.02386,0.193,193,1
1.00041,0.3,0.194,0,0.357262,17.8764,1.02196,0.0623606,0,1.02386,0.194,194,1
1.00041,0.3,0.195,0,0.357806,17.8764,1.02196,0.0623606,0,1.02386,0.195,195,1
1.00044,0.3,0.196,0,0.358352,17.877,1.02118,0.0616552,0,1.02304,0.196,196,1
1.00044,0.3,0.197,0,0.3589,17.877,1.02118,0.0616552,0,1.02304,0.197,197,1
1.00044,0.3,0.198,0,0.35945,17.877,1.02118,0.0616552,0,1.02304,0.198,198,1
1.00044,0.3,0.199,0,0.360001,17.877,1.02118,0.0616552,0,1.02304,0.199,199,1
1.00044,0.3,0.2,0,0.360555,17.877,1.02118,0.0616552,0,1.02304,0.2,200,1
1.00044,0.3,0.201,0,0.361111,17.877,1.02118,0.0616552,0,1.02304,0.201,201,1
1.00044,0.3,0.202,0,0.361668,17.877,1.02118,0.0616552,0,1.02304,0.202,202,1
1.00044,0.3,0.203,0,0.362228,17.877,1.02118,0.0616552,0,1.02304,0.203,203,1
1.00044,0.3,0.204,0,0.362789,17.877,1.02118,0.0616552,0,1.02304,0.204,204,1
1.00047,0.3,0.205,0,0.363352,17.8776,1.02047,0.0609418,0,1.02229,0.205,205,1
1.00047,0.3,0.206,0,0.363918,17.8776,1.02047,0.0609418,0,1.02229,0.206,206,1
1.00047,0.3,0.207,0,0.364485,17.8776,1.02047,0.0609418,0,1.02229,0.207,207,1
1.00047,0.3,0.208,0,0.365053,17.8776,1.02047,0.0609418,0,1.02229,0.208,208,1
1.00047,0.3,0.209,0,0.365624,17.8776,1.02047,0.0609418,0,1.02229,0.209,209,1
1.00047,0.3,0.21,0,0.366197,17.8776,1.02047,0.0609418,0,1.02229,0.21,210,1
1.00047,0.3,0.211,0,0.366771,17.8776,1.02047,0.0609418,0,1.02229,0.211,211,1
1.00047,0.3,0.212,0,0.367347,17.8776,1.02047,0.0609418,0,1.02229,0.212,212,1
1.00047,0.3,0.213,0,0.367925,17.8776,1.02047,0.0609418,0,1.02229,0.213,213,1
1.00047,0.3,0.214,0,0.368505,17.8776,1.02047,0.0609418,0,1.02229,0.214,214,1
1.00049,0.3,0.215,0,0.369087,17.8782,1.01982,0.0602223,0,1.0216,0.215,215,1
1.00049,0.3,0.216,0,0.36967,17.8782,1.01982,0.0602223,0,1.0216,0.216,216,1
1.00049,0.3,0.217,0,0.370255,17.8782,1.01982,0.0602223,0,1.0216,0.217,217,1
1.00049,0.3,0.218,0,0.370842,17.8782,1.01982,0.0602223,0,1.0216,0.218,218,1
1.00049,0.3,0.219,0,0.371431,17.8782,1.01982,0.0602223,0,1.0216,0.219,219,1
1.00049,0.3,0.22,0,0.372021,17.8782,1.01982,0.0602223,0,1.0216,0.22,220,1
1.00049,0.3,0.221,0,0.372614,17.8782,1.01982,0.0602223,0,1.0216,0.221,221,1
1.00049,0.3,0.222,0,0.373208,17.8782,1.01982,0.0602223,0,1.0216,0.222,222,1
1.00049,0.3,0.223,0,0.373803,17.8782,1.01982,0.0602223,0,1.0216,0.223,223,1
1.00051,0.3,0.224,0,0.374401,17.8787,1.01922,0.0594963,0,1.02096,0.224,224,1
1.00051,0.3,0.225,0,0.375,17.8787,1.01922,0.0594963,0,1.02096,0.225,225,1
1.00051,0.3,0.226,0,0.375601,17.8787,1.01922,0.0594963,0,1.02096,0.226,226,1
1.00051,0.3,0.227,0,0.376203,17.8787,1.01922,0.0594963,0,1.02096,0.227,227,1
1.00051,0.3,0.228,0,0.376808,17.8787,1.01922,0.0594963,0,1.02096,0.228,228,1
1.00051,0.3,0.229,0,0.377414,17.8787,1.01922,0.0594963,0,1.02096,0.229,229,1
1.00051,0.3,0.23,0,0.378021,17.8787,1.01922,0.0594963,0,1.02096,0.23,230,1
1.00051,0.3,0.231,0,0.37863,17.8787,1.01922,0.0594963,0,1.02096,0.231,231,1
1.00051,0.3,0.232,0,0.379241,17.8787,1.01922,0.0594963,0,1.02096,0.232,232,1
1.00051,0.3,0.233,0,0.379854,17.8787,1.01922,0.0594963,0,1.02096,0.233,233,1
1.00053,0.3,0.234,0,0.380468,17.8793,1.01867,0.0587626,0,1.02036,0.234,234,1
1.00053,0.3,0.235,0,0.381084,17.8793,1.01867,0.0587626,0,1.02036,0.235,235,1
1.00053,0.3,0.236,0,0.381701,17.8793,1.01867,0.0587626,0,1.02036,0.236,236,1
1.00053,0.3,0.237,0,0.382321,17.8793,1.01867,0.0587626,0,1.02036,0.237,237,1
1.00053,0.3,0.238,0,0.382941,17.8793,1.01867,0.0587626,0,1.02036,0.238,238,1
1.00053,0.3,0.239,0,0.383564,17.8793,1.01867,0.0587626,0,1.02036,0.239,239,1
1.00053,0.3,0.24,0,0.384187,17.8793,1.01867,0.0587626,0,1.02036,0.24,240,1
1.00053,0.3,0.241,0,0.384813,17.8793,1.01867,0.0587626,0,1.02036,0.241,241,1
1.00053,0.3,0.242,0,0.38544,17.8793,1.01867,0.0587626,0,1.02036,0.242,242,1
1.00053,0.3,0.243,0,0.386069,17.8793,1.01867,0.0587626,0,1.02036,0.243,243,1
1.00053,0.3,0.244,0,0.386699,17.8793,1.01867,0.0587626,0,1.02036,0.244,244,1
1.00055,0.3,0.245,0,0.387331,17.8798,1.01814,0.0580204,0,1.01979,0.245,245,1
1.00055,0.3,0.246,0,0.387964,17.8798,1.01814,0.0580204,0,1.01979,0.246,246,1
1.00055,0.3,0.247,0,0.388599,17.8798,1.01814,0.0580204,0,1.01979,0.247,247,1
1.00055,0.3,0.248,0,0.389235,17.8798,1.01814,0.0580204,0,1.01979,0.248,248,1
1.00055,0.3,0.249,0,0.389873,17.8798,1.01814,0.0580204,0,1.01979,0.249,249,1
1.00055,0.3,0.25,0,0.390512,17.8798,1.01814,0.0580204,0,1.01979,0.25,250,1
1.00055,0.3,0.251,0,0.391153,17.8798,1.01814,0.0580204,0,1.01979,0.251,251,1
1.00055,0.3,0.252,0,0.391796,17.8798,1.01814,0.0580204,0,1.01979,0.252,252,1
1.00055,0.3,0.253,0,0.39244,17.8798,1.01814,0.0580204,0,1.01979,0.253,253,1
1.00055,0.3,0.254,0,0.393085,17.8798,1.01814,0.0580204,0,1.01979,0.254,254,1
1.00057,0.3,0.255,0,0.393732,17.8802,1.01763,0.0572689,0,1.01924,0.255,255,1
1.00057,0.3,0.256,0,0.394381,17.8802,1.01763,0.0572689,0,1.01924,0.256,256,1
1.00057,0.3,0.257,0,0.39503,17.8802,1.01763,0.0572689,0,1.01924,0.257,257,1
1.00057,0.3,0.258,0,0.395682,17.8802,1.01763,0.0572689,0,1.01924,0.258,258,1
1.00057,0.3,0.259,0,0.396334,17.8802,1.01763,0.0572689,0,1.01924,0.259,259,1
1.00057,0.3,0.26,0,0.396989,17.8802,1.01763,0.0572689,0,1.01924,0.26,260,1
1.00057,0.3,0.261,0,0.397644,17.8802,1.01763,0.0572689,0,1.01924,0.261,261,1
1.00057,0.3,0.262,0,0.398301,17.8802,1.01763,0.0572689,0,1.01924,0.262,262,1
1.00057,0.3,0.263,0,0.39896,17.8802,1.01763,0.0572689,0,1.01924,0.263,263,1
1.00057,0.3,0.264,0,0.39962,17.8802,1.01763,0.0572689,0,1.01924,0.264,264,1
1.00057,0.3,0.265,0,0.400281,17.8802,1.01763,0.0572689,0,1.01924,0.265,265,1
1.00059,0.3,0.266,0,0.400944,17.8807,1.01714,0.0565083,0,1.01871,0.266,266,1
1.00059,0.3,0.267,0,0.401608,17.8807,1.01714,0.0565083,0,1.01871,0.267,267,1
1.00059,0.3,0.268,0,0.402274,17.8807,1.01714,0.0565083,0,1.01871,0.268,268,1
1.00059,0.3,0.269,0,0.40294,17.8807,1.01714,0.0565083,0,1.01871,0.269,269,1
1.00059,0.3,0.27,0,0.403609,17.8807,1.01714,0.0565083,0,1.01871,0.27,270,1
1.00059,0.3,0.271,0,0.404278,17.8807,1.01714,0.0565083,0,1.01871,0.271,271,1
