 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.795000000,    2.793158581,   11.713052627,  147.994762442,    0.000000000
    0.805000000,    1.460445974,    3.708809512,   22.401206234,    0.000000000
    0.815000000,    1.020534614,    0.095712879,    0.174031711,    0.000000000
    0.825000000,    1.000050858,    0.000034821,    0.010004573,    0.000000000
    0.835000000,    1.000000004,    0.000000001,    0.010000000,    0.000000000
    0.845000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.855000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.865000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.875000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.885000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.895000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.905000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.915000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.925000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.935000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.945000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.955000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.965000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.975000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.985000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000
    0.995000000,    1.000000000,    0.000000000,    0.010000000,    0.000000000

